Symbol,Dividend,DividendPct,EPS,MarketCap,PE
RESI,0.4,1.5,-0.02,1160000000.0,
REV,,,0.94,1300000000.0,26.33
REX,,,0.65,243810000.0,46.06
REXI,0.16,1.8,-0.07,177580000.0,
REXR,,,,360820000.0,
REXX,,,0.09,1160000000.0,241.74
RF,0.12,1.3,0.8,13170000000.0,11.95
RFIL,0.28,2.9,0.57,78010000.0,17.3
RFMD,,,-0.04,1510000000.0,
RFP,,,-0.62,1420000000.0,
RGA,1.2,1.7,6.81,5000000000.0,10.34
RGC,0.84,4.4,1.1,2980000000.0,17.43
RGCO,0.72,3.9,0.91,88260000.0,20.54
RGDO,,,-63.88,100070000.0,
RGDX,,,-0.13,67270000.0,
RGEN,,,0.57,329670000.0,18.27
RGLD,0.8,1.5,1.09,3410000000.0,48.06
RGLS,,,-1.04,256700000.0,
RGP,1.88,7.3,-0.1,5460000000.0,
RGR,2.6,4.1,4.72,1220000000.0,13.31
RGS,0.24,1.6,0.51,833460000.0,29.02
RH,,,-4.25,2730000000.0,
RHI,0.64,1.6,1.77,5330000000.0,22.24
RHP,2.0,5.3,0.43,1890000000.0,86.42
RHT,,,0.82,8260000000.0,53.16
RICK,,,0.94,107950000.0,12.07
RIG,2.24,4.5,1.94,17520000000.0,25.1
RIGL,,,-1.2,284150000.0,
RIO,1.68,3.2,-3.87,95710000000.0,
RIOM,,,0.24,328730000.0,7.69
RITT,,,-1.4,23410000.0,
RIVR,0.84,3.3,3.3,39140000.0,7.75
RJD,,,2.58,3530000000.0,9.88
RJET,,,1.21,613710000.0,10.31
RJF,0.56,1.2,2.58,6430000000.0,17.99
RKT,1.2,1.1,8.69,7540000000.0,12.2
RKUS,,,0.06,1280000000.0,289.47
RL,1.6,1.0,7.91,14930000000.0,20.87
RLD,,,-0.28,369070000.0,
RLGY,,,-2.99,6210000000.0,
RLH,,,-0.46,117840000.0,
RLI,1.36,1.4,5.41,2060000000.0,17.72
RLJ,0.82,3.2,0.7,3090000000.0,36.25
RLJE,,,-0.02,69800000.0,
RLOC,,,-0.02,350970000.0,
RLOG,,,-0.43,89420000.0,
RM,,,2.13,424580000.0,15.85
RMAX,,,-63.35,286430000.0,
RMBS,,,-0.36,953490000.0,
RMCF,0.44,3.5,0.3,77660000.0,43.05
RMD,1.0,2.0,2.17,7120000000.0,23.1
RMGN,,,0.27,198190000.0,29.56
RMT,0.56,4.5,2.43,366520000.0,5.13
RMTI,,,-2.51,442270000.0,
RNA,,,-0.59,121810000.0,
RNDY,0.48,5.2,-1.53,414580000.0,
RNE,0.28,1.4,1.92,67470000.0,10.25
RNET,,,0.89,609740000.0,42.8
RNF,1.08,4.6,2.32,855820000.0,9.52
RNG,,,-1.07,1150000000.0,
RNO,1.78,13.4,0.85,371300000.0,15.79
RNR,1.12,1.2,9.35,4139999999.9999995,9.93
RNST,0.68,2.3,1.14,927260000.0,25.94
RNWK,,,-1.4,300660000.0,
ROC,1.8,2.8,1.69,4700000000.0,37.26
ROCK,,,0.24,477910000.0,64.34
ROCM,,,0.36,246930000.0,55.5
ROG,,,4.42,1010000000.0,13.13
ROIA,,,-1.26,148540000.0,
ROIAK,,,-1.26,149980000.0,
ROIC,0.6,4.1,0.12,1060000000.0,128.26
ROK,2.08,1.9,5.2,15210000000.0,21.09
ROL,0.36,1.3,0.81,4120000000.0,34.83
ROLL,,,2.36,1580000000.0,29.31
ROMA,,,-0.03,603880000.0,
ROP,0.66,0.5,4.98,12320000000.0,24.96
ROSE,,,3.46,3650000000.0,17.28
ROSG,,,-1.21,30730000.0,
ROST,0.68,0.9,3.85,16500000000.0,19.78
ROVI,,,-1.1,1880000000.0,
ROYL,,,-0.56,39950000.0,
ROYT,1.77,11.6,1.78,585690000.0,8.55
RP,,,0.15,1940000000.0,172.74
RPAI,0.66,4.6,0.03,3400000000.0,464.84
RPM,0.96,2.5,1.26,5070000000.0,30.21
RPRX,,,-1.57,418860000.0,
RPT,0.75,4.5,0.19,1020000000.0,87.21
RPTP,,,-0.84,872190000.0,
RPXC,,,0.82,901780000.0,21.09
RRC,0.16,0.2,0.41,11760000000.0,180.42
RRD,1.04,5.8,-3.78,3250000000.0,
RRGB,,,2.12,1040000000.0,34.36
RRMS,1.76,5.0,1.65,713760000.0,21.28
RRST,0.2,2.6,0.47,136170000.0,16.74
RRTS,,,1.27,1000000000.0,21.88
RS,1.32,1.8,4.4,5690000000.0,16.7
RSE,0.52,2.5,-1.06,1030000000.0,
RSG,1.04,3.1,1.26,12200000000.0,26.75
RSH,,,-2.71,284460000.0,
RSOL,,,-1.85,103020000.0,
RST,,,-1.77,343750000.0,
RSTI,,,1.23,749720000.0,21.59
RSYS,,,-1.8,88070000.0,
RT,,,-1.07,336700000.0,
RTEC,,,1.11,352040000.0,9.64
RTI,,,0.67,1050000000.0,51.76
RTIX,,,0.06,176940000.0,52.5
RTK,,,0.03,396030000.0,58.33
RTN,2.2,2.8,5.81,26150000000.0,13.96
RUDR,,,,,129.0
RUK,0.82,1.5,2.82,16590000000.0,20.02
RUSHA,,,1.2,1160000000.0,24.58
RUSHB,,,1.2,990380000.0,20.93
RUTH,0.16,1.3,0.56,424970000.0,21.82
RVBD,,,0.03,2360000000.0,495.0
RVLT,,,-0.38,242310000.0,
RVSB,,,0.27,60140000.0,9.96
RVT,0.8,5.2,3.34,1100000000.0,4.62
RWT,1.12,6.1,2.41,1480000000.0,7.48
RXN,,,-0.06,2210000000.0,
RY,2.6,3.9,5.5,96080000000.0,12.14
RYAAY,,,2.46,14250000000.0,20.39
RYL,0.12,0.3,5.41,2029999999.9999998,8.14
RYN,1.96,4.2,2.82,5950000000.0,16.73
RZA,,,6.81,1750000000.0,3.63
S,,,-1.44,25960000000.0,
SA,,,-0.49,463760000.0,
SAAS,,,-0.09,425250000.0,
SAEX,,,0.21,97700000.0,35.56
SAFM,0.8,1.3,4.12,1480000000.0,15.65
SAFT,2.4,4.3,3.64,876190000.0,15.63
SAH,0.1,0.5,1.3,1170000000.0,17.04
SAIA,,,1.5,819780000.0,22.64
SAIC,1.12,3.2,2.98,1770000000.0,12.12
SAL,1.12,4.3,2.06,44460000.0,12.61
SALE,,,0.55,1710000000.0,61.74
SALM,0.21,2.5,-0.33,207160000.0,
SAM,,,4.73,3120000000.0,51.65
SAMG,,,1.54,172460000.0,9.37
SAN,0.64,7.2,0.33,92930000000.0,26.94
SANM,,,2.43,1430000000.0,7.06
SANW,,,-0.29,86400000.0,
SAP,0.8,1.0,3.37,95230000000.0,23.71
SAPE,,,0.51,2180000000.0,30.59
SAQ,,,2.27,120240000.0,11.2
SAR,,,2.27,90580000.0,8.44
SASR,0.64,2.6,1.78,618380000.0,13.9
SATS,,,0.48,4280000000.0000005,99.07
SAVE,,,1.69,3080000000.0,25.05
SB,0.2,2.7,1.22,545980000.0,5.84
SBAC,,,-1.3,11160000000.0,
SBBX,,,0.2,21780000.0,33.0
SBCF,,,0.01,213320000.0,227.0
SBFG,0.14,1.8,1.13,39950000.0,7.26
SBGI,0.6,1.7,1.42,3280000000.0,23.07
SBGL,0.11,1.9,0.41,1060000000.0,14.19
SBH,,,1.46,4420000000.0,18.02
SBLK,,,-56.97,43300000.0,
SBNY,,,4.48,4880000000.0,23.02
SBR,4.73,9.4,3.53,739300000.0,14.35
SBRA,1.36,5.0,0.51,1030000000.0,53.86
SBRAP,,,0.51,909810000.0,47.78
SBS,,,1.43,7610000000.0,7.8
SBSA,,,-1.2,29070000.0,
SBSI,0.8,2.8,1.91,506500000.0,14.81
SBUX,0.84,1.1,2.09,59140000000.0,37.68
SBY,0.04,0.3,-0.36,621600000.0,
SCBT,0.76,1.4,2.36,938230000.0,23.66
SCCO,0.48,1.7,2.07,24410000000.0,14.04
SCG,2.03,4.3,3.41,6640000000.0,13.91
SCHL,0.6,2.1,1.02,927330000.0,28.54
SCHN,0.75,2.5,0.27,809970000.0,111.65
SCHW,0.24,1.0,0.7,29410000000.0,32.82
SCI,0.28,1.5,0.68,3870000000.0,27.01
SCL,0.68,1.1,3.39,1360000000.0,17.68
SCLN,,,-0.17,266690000.0,
SCMP,,,0.25,277130000.0,26.06
SCOK,,,0.05,26610000.0,25.2
SCON,,,-2.42,8940000.0,
SCOR,,,-0.21,965000000.0,
SCR,,,0.16,498630000.0,58.1
SCS,0.4,2.5,0.29,2000000000.0,55.69
SCSC,,,1.3,1080000000.0,29.52
SCSS,,,1.18,1020000000.0,15.73
SCTY,,,-2.27,4460000000.0,
SCVL,0.24,0.9,1.51,556710000.0,17.98
SCX,0.4,3.6,-0.02,78280000.0,
SD,,,-2.18,3120000000.0,
SDLP,1.67,5.1,-1.03,1360000000.0,
SDR,2.14,17.6,2.19,574310000.0,5.26
SDRL,3.64,7.8,4.76,21920000000.0,9.81
SDT,2.41,18.5,2.63,347760000.0,4.72
SE,1.22,3.4,1.4,23860000000.0,25.42
SEAC,,,0.18,482650000.0,81.58
SEAS,0.8,2.7,0.32,2830000000.0,95.38
SEE,0.52,1.8,-6.88,5500000000.0,
SEED,,,0.0,40730000.0,
SEIC,0.4,1.2,1.59,5790000000.0,21.25
SEM,0.4,4.6,0.9,1230000000.0,9.8
SEMG,0.8,1.3,1.54,2590000000.0,39.55
SENEA,,,2.34,321910000.0,12.77
SENEB,,,2.34,319870000.0,12.69
SEP,2.07,4.6,1.61,4760000000.0,27.13
SEV,,,-0.24,16750000.0,
SF,,,1.81,2650000000.0,23.18
SFB,,,1.81,1640000000.0,14.36
SFBC,0.2,1.4,1.09,41690000.0,14.87
SFE,,,-3.32,372470000.0,
SFG,0.93,1.6,4.53,2600000000.0,13.05
SFI,,,-2.69,1090000000.0,
SFL,1.56,9.5,1.56,1530000000.0,10.53
SFLY,,,0.47,2040000000.0,114.27
SFM,,,0.25,6960000000.0,194.04
SFN,,,1.84,1610000000.0,13.87
SFNC,0.84,2.5,1.67,542310000.0,20.04
SFST,,,0.93,57020000.0,14.2
SFUN,2.0,4.0,2.27,4050000000.0,22.0
SFXE,,,-1.1,756300000.0,
SFY,,,0.65,588690000.0,21.01
SGC,,,0.75,101160000.0,21.47
SGEN,,,-0.4,4900000000.0,
SGI,,,-0.09,536370000.0,
SGK,0.32,1.9,-0.88,435340000.0,
SGM,,,2.85,431580000.0,6.14
SGMA,,,0.38,20990000.0,14.02
SGMO,,,-0.41,574060000.0,
SGMS,,,-0.91,1620000000.0,
SGNT,,,0.69,617840000.0,31.75
SGOC,,,0.42,54780000.0,7.6
SGRP,,,0.09,38910000.0,22.09
SGU,0.33,6.0,0.63,307870000.0,8.46
SGY,,,2.98,1750000000.0,12.03
SGYP,,,-0.69,362530000.0,
SGZA,,,1.21,1170000000.0,17.32
SHBI,,,-0.75,77840000.0,
SHEN,0.36,1.3,0.93,665480000.0,29.74
SHFL,,,0.63,1290000000.0,36.87
SHG,0.46,1.1,3.43,20900000000.0,12.84
SHI,0.72,1.9,0.1,4150000000.0000005,383.9
SHIP,,,-14.87,14950000.0,
SHLD,,,-13.78,5920000000.0,
SHLM,0.8,2.4,0.89,970500000.0,37.32
SHLO,,,1.1,247510000.0,13.22
SHO,0.2,1.4,0.46,2280000000.0,30.17
SHOO,,,1.84,2410000000.0,18.87
SHOR,,,-0.44,379200000.0,
SHOS,,,1.84,669470000.0,15.69
SHPG,0.18,0.1,3.43,24950000000.0,39.77
SHW,2.0,1.0,6.76,19370000000.0,28.52
SI,2.94,2.3,7.12,109040000000.0,18.16
SIAL,0.86,1.0,3.93,10420000000.0,22.15
SIBC,,,0.19,38700000.0,81.47
SID,0.12,2.3,0.35,8160000000.0,16.23
SIEB,,,-0.18,36000000.0,
SIFI,0.12,1.0,-0.12,116920000.0,
SIFY,,,0.07,260640000.0,30.46
SIG,0.6,0.8,4.53,6090000000.0,16.7
SIGA,,,-0.26,190510000.0,
SIGI,0.52,2.0,1.21,1490000000.0,22.09
SIGM,,,-2.49,187050000.0,
SILC,0.55,1.2,1.89,317640000.0,23.61
SIMG,,,0.04,399570000.0,132.56
SIMO,0.6,4.8,0.88,394880000.0,13.63
SINA,,,-0.19,5470000000.0,
SINO,,,-0.38,9590000.0,
SIRI,,,-0.11,22880000000.0,
SIRO,,,2.58,3830000000.0,26.99
SIVB,,,4.55,4460000000.0,21.49
SIX,1.8,4.8,2.45,3790000000.0,15.42
SJI,1.77,3.0,2.25,1910000000.0,26.87
SJM,2.32,2.1,5.2,11800000000.0,21.59
SJR,0.98,4.1,1.66,10960000000.0,14.27
SJT,1.16,7.0,0.37,767630000.0,44.04
SJW,0.73,2.5,1.28,601490000.0,23.3
SKBI,,,0.94,37940000.0,5.33
SKH,,,0.43,167930000.0,9.93
SKM,1.66,6.8,2.16,15600000000.0,11.36
SKS,,,0.3,2330000000.0,53.72
SKT,0.9,2.5,0.7,3270000000.0,50.2
SKUL,,,0.36,177410000.0,17.55
SKX,,,0.88,1430000000.0,32.16
SKYW,0.16,1.1,1.13,792360000.0,13.51
SKYY,,,26.0,,
SLAB,,,1.33,1710000000.0,29.8
SLB,1.25,1.5,4.59,122280000000.0,20.24
SLCA,0.5,1.5,1.47,1750000000.0,22.33
SLF,1.37,4.1,2.84,20110000000.0,11.67
SLG,1.32,1.3,0.92,9050000000.0,106.57
SLGN,0.56,1.3,2.91,2880000000.0,15.63
SLH,0.68,1.2,1.35,3970000000.0,42.8
SLM,0.6,2.3,3.26,11210000000.0,7.88
SLMAP,,,3.26,20710000000.0,14.55
SLMBP,,,3.26,29640000000.0,20.83
SLP,0.12,2.5,0.19,79190000.0,26.42
SLRC,1.6,6.9,2.17,1040000000.0,10.67
SLTC,,,-2.41,23420000.0,
SLTM,,,-0.02,160360000.0,
SLVO,,,,,
SLW,0.4,1.6,1.41,8670000000.0,17.33
SLXP,,,1.22,4480000000.0,59.43
SM,0.1,0.1,-0.19,5770000000.0,
SMA,,,0.2,305090000.0,40.95
SMBC,0.64,2.1,2.91,101520000.0,10.58
SMCI,,,0.64,585160000.0,21.65
SMED,,,-0.13,58150000.0,
SMFG,,,1.81,66250000000.0,5.37
SMG,1.75,3.0,2.24,3630000000.0,26.12
SMI,,,0.01,119050000000.0,618.33
SMIT,,,-0.27,7620000.0,
SMLP,1.84,5.5,0.39,1740000000.0,83.85
SMMF,,,0.64,67730000.0,14.31
SMP,0.44,1.3,2.08,804000000.0,16.85
SMPL,0.32,2.0,0.76,121640000.0,20.68
SMRT,0.2,1.3,0.67,685500000.0,22.97
SMSI,,,-0.61,30930000.0,
SMT,,,-0.39,319590000.0,
SMTC,,,0.93,2080000000.0,32.96
SMTX,,,-0.16,33049999.999999996,
SN,,,0.05,969270000.0,650.22
SNA,1.52,1.5,5.76,5920000000.0,17.67
SNAK,,,0.34,220040000.0,33.24
SNBC,,,-0.31,296000000.0,
SNCR,,,0.34,1470000000.0,111.44
SNDK,0.9,1.3,3.78,15860000000.0,18.57
SNE,0.25,1.3,0.81,19720000000.0,24.0
SNFCA,,,1.43,60930000.0,3.84
SNH,1.56,6.2,0.61,4700000000.0,40.68
SNHN,,,0.61,3730000000.0,32.33
SNHY,0.36,0.9,1.41,1060000000.0,28.66
SNI,0.6,0.7,4.59,11760000000.0,17.56
SNMX,,,-0.24,156860000.0,
SNN,1.02,1.6,3.05,11720000000.0,21.26
SNP,2.61,3.4,9.3,89340000000.0,8.24
SNPS,,,1.41,5630000000.0,25.93
SNSS,,,-0.82,253820000.0,
SNTA,,,-1.17,352130000.0,
SNTS,,,1.44,1570000000.0,16.45
SNV,0.04,1.2,0.86,3220000000.0,3.85
SNX,,,3.12,2280000000.0,19.79
SNY,1.3,2.5,1.68,138130000000.0,31.07
SO,2.03,4.8,1.97,37090000000.0,21.53
SOCB,,,1.36,40680000.0,4.23
SOCL,,,,,
SODA,,,2.32,1290000000.0,26.89
SOFO,,,-0.06,37640000.0,
SOHO,0.18,3.9,-0.14,46820000.0,
SOHOL,,,-0.14,256440000.0,
SOHU,,,2.38,2610000000.0,28.57
SOL,,,-2.64,358720000.0,
SON,1.24,3.0,2.01,4219999999.9999995,20.27
SONA,0.28,2.9,0.53,114160000.0,18.52
SONC,,,0.64,1060000000.0,29.59
SONS,,,-0.19,926290000.0,
SOR,3.0,4.7,14.57,551320000.0,4.37
SORL,,,0.65,87250000.0,6.95
SOXX,,,,,
SPA,,,1.33,263060000.0,19.68
SPAN,0.56,3.0,1.79,55500000.0,10.51
SPAR,0.1,1.4,-0.19,233800000.0,
SPB,1.0,1.5,-0.26,3440000000.0,
SPBC,,,1.1,29320000.0,17.64
SPCB,,,0.55,43790000.0,8.49
SPCHA,,,-0.45,17450000.0,
SPCHB,,,-0.45,18310000.0,
SPDC,,,-0.31,196640000.0,
SPE,0.36,1.9,2.76,131650000.0,6.76
SPEX,,,-14.1,6650000.0,
SPF,,,1.45,2270000000.0,5.64
SPG,4.8,3.0,4.03,48890000000.0,39.14
SPH,3.5,7.5,2.42,2920000000.0,20.03
SPHS,,,-4.35,13570000.0,
SPIL,0.21,3.5,0.26,3720000000.0,23.49
SPLK,,,-0.41,6450000000.0,
SPLP,,,0.22,452240000.0,69.95
SPLS,0.48,3.0,-0.38,10610000000.0,
SPN,,,1.74,4120000000.0,14.87
SPNC,,,-0.02,842880000.0,
SPNS,,,0.29,258190000.0,22.68
SPPI,,,0.27,508380000.0,31.46
SPPR,0.27,4.5,-4.75,17360000.0,
SPR,,,-1.43,3760000000.0,
SPRD,0.38,1.2,1.95,1500000000.0,15.59
SPRO,0.06,2.8,-0.36,10160000.0,
SPRT,,,0.12,282600000.0,44.59
SPSC,,,0.08,1160000000.0,
SPTN,0.36,1.5,1.18,529590000.00000006,20.55
SPU,,,0.68,51190000.0,2.82
SPW,1.0,1.2,5.0,3910000000.0,17.24
SPWR,,,-1.91,3870000000.0,
SQBG,,,-4.03,136760000.0,
SQI,,,-0.13,518350000.0,
SQM,0.37,1.3,2.15,7620000000.0,13.46
SQNM,,,-1.07,287250000.0,
SQNS,,,-0.91,94280000.0,
SR,,,-5.49,53850000.0,
SRC,0.54,5.3,-1.07,858510000.0,
SRCE,0.68,2.2,2.17,755070000.0,14.28
SRCL,,,3.47,10130000000.0,33.4
SRDX,,,0.93,343410000.0,25.95
SRE,2.52,2.8,3.97,22210000000.0,22.99
SREV,,,-0.27,944990000.0,
SRI,,,0.47,318580000.0,27.62
SRPT,,,-6.12,1420000000.0,
SRT,,,-0.24,97220000.0,
SSBI,0.44,4.4,0.77,47690000.0,12.91
SSD,0.5,1.4,1.01,1770000000.0,35.97
SSFN,0.04,0.9,0.14,27970000.0,34.13
SSH,,,-1.72,136220000.0,
SSI,0.5,2.4,0.9,646880000.0,22.65
SSL,2.27,4.4,4.92,33080000000.0,10.46
SSLT,,,0.38,11000000000.0,33.67
SSNC,,,0.96,3220000000.0,41.15
SSNI,,,-4.0,840040000.0,
SSP,,,0.66,1110000000.0,29.41
SSRI,,,-2.72,504710000.0,
SSS,2.12,2.7,2.11,2460000000.0,37.38
SSTK,,,1.58,2420000000.0,44.23
SSW,1.25,5.7,2.69,1410000000.0,8.17
SSYS,,,-0.55,4139999999.9999995,
ST,,,0.93,7070000000.0,43.35
STAA,,,-0.02,506320000.0,
STAG,1.2,5.5,-0.35,918310000.0,
STAN,,,0.01,603480000.0,
STB,0.53,8.2,0.05,527200000.00000006,132.24
STBA,0.6,2.4,1.64,765750000.0,15.72
STBZ,0.12,0.7,0.19,533730000.0,87.33
STC,0.1,0.3,4.43,778710000.0,7.11
STCK,,,-0.01,395000000.0,
STE,0.84,1.8,2.74,2730000000.0,16.87
STEI,0.18,1.4,0.52,1130000000.0,25.49
STEL,0.4,1.7,1.08,539240000.0,22.16
STEM,,,-0.86,57410000.0,
STFC,0.4,2.0,1.02,806530000.0,19.46
STI,0.4,1.2,2.29,18190000000.0,14.87
STJ,1.0,1.7,2.45,16829999999.999998,23.53
STKL,,,-0.0,728310000.0,
STL,0.36,2.5,0.66,449760000.0,22.15
STLD,0.44,2.5,0.85,3950000000.0,20.99
STLY,,,-0.78,57020000.0,
STM,0.4,5.3,-1.01,6840000000.0,
STML,,,-2.48,360100000.0,
STMP,,,2.14,737610000.0,21.79
STN,0.64,1.2,2.86,2500000000.0,18.84
STND,0.18,1.0,0.97,53600000.0,19.36
STNG,0.14,1.2,-0.09,2130000000.0,
STNR,,,3.35,868440000.0,17.73
STO,0.87,3.6,2.1,76060000000.0,11.4
STON,2.4,9.2,-0.83,557240000.0,
STP,,,-6.55,220780000.0,
STR,0.72,3.1,1.19,4120000000.0,19.78
STRA,,,4.78,496790000.0,10.07
STRI,,,-3.17,87090000.0,
STRL,,,-1.3,159690000.0,
STRM,,,-0.76,102770000.0,
STRN,,,0.13,24570000.0,37.6
STRS,,,0.25,120590000.0,58.93
STRT,0.44,1.1,2.86,134730000.0,13.96
STRZA,,,1.94,3520000000.0,15.52
STRZB,,,1.94,3520000000.0,15.55
STSA,0.8,2.7,1.46,1840000000.0,20.18
STSI,,,-0.17,316160000.0,
STT,1.04,1.5,4.41,30260000000.0,15.56
STV,,,0.04,105200000.0,44.5
STWD,1.84,7.2,1.7,4240000000.0,14.97
STX,1.52,3.1,4.81,17790000000.0,10.36
STXS,,,-1.79,38690000.0,
STZ,,,9.33,12310000000.0,6.97
SU,0.76,2.1,1.86,53890000000.0,19.3
SUBK,,,0.99,226140000.0,19.84
SUI,2.52,5.5,0.15,1640000000.0,309.05
SUMR,,,-3.72,49940000.0,
SUNE,,,-0.75,2120000000.0,
SUNS,1.41,7.5,0.86,214370000.0,21.74
SUP,0.72,3.7,1.06,530500000.0,18.26
SUPN,,,-2.58,204200000.0,
SUPX,,,0.73,307410000.0,36.45
SURG,,,0.1,103030000.0,41.4
SUSP,1.81,5.8,0.99,683470000.0,31.56
SUSQ,0.32,2.7,0.93,2210000000.0,12.7
SUSS,,,0.61,1150000000.0,89.66
SUTR,,,0.34,84070000.0,6.06
SVA,,,-0.15,330340000.0,
SVBI,,,-1.98,49420000.0,
SVM,0.1,2.8,0.15,575530000.0,22.47
SVU,,,-6.45,1890000000.0,
SWC,,,0.33,1380000000.0,34.94
SWFT,,,0.99,3110000000.0,22.38
SWHC,,,1.31,662860000.0,8.05
SWI,,,1.19,2770000000.0,30.93
SWIR,,,2.56,556260000.0,7.17
SWJ,,,5.79,3480000000.0,3.88
SWK,2.0,2.5,5.79,12150000000.0,13.54
SWKS,,,1.32,4550000000.0,18.38
SWM,1.2,1.9,3.21,1960000000.0,19.49
SWN,,,-0.11,13010000000.0,
SWS,,,-1.02,187870000.0,
SWSH,,,-0.42,121170000.0,
SWX,1.32,2.4,3.19,2520000000.0,17.02
SWY,0.8,2.2,1.81,8580000000.0,19.84
SXC,,,0.59,1350000000.0,33.02
SXCP,1.73,6.7,1.86,849000000.0,14.5
SXE,1.6,7.8,-0.52,486520000.0,
SXI,0.32,0.5,3.51,792420000.0,17.77
SXL,2.52,3.6,4.36,7180000000.0,15.86
SXT,0.92,1.7,2.26,2630000000.0,23.42
SYA,0.36,2.0,1.42,2160000000.0,12.87
SYBT,0.8,2.9,1.88,449690000.0,16.44
SYK,1.06,1.5,2.98,28210000000.0,25.01
SYKE,,,0.78,821370000.0,24.53
SYMC,0.6,2.7,1.15,15410000000.0,19.17
SYMM,,,-0.09,297070000.0,
SYMX,,,-0.33,43460000.0,
SYNA,,,3.71,1510000000.0,12.54
SYNC,,,0.03,66410000.0,78.39
SYNL,0.25,1.6,0.9,99620000.0,17.34
SYNM,,,0.37,36370000.0,9.97
SYNT,0.24,0.3,4.85,3640000000.0,17.96
SYPR,0.08,2.5,-0.77,60360000.0,
SYT,1.69,2.0,3.88,37980000000.0,21.28
SYUT,,,-0.86,429750000.0,
SYX,,,-0.7,345880000.0,
SYY,1.12,3.4,1.67,19550000000.0,19.9
SZYM,,,-1.62,677920000.0,
T,1.8,5.1,1.36,187810000000.0,26.17
TA,,,0.7,245140000.0,11.88
TAC,1.12,8.2,0.4,3690000000.0,34.31
TACT,0.28,2.0,0.49,119070000.0,28.07
TAHO,,,-0.6,2760000000.0,
TAI,1.11,5.4,2.36,129650000.0,8.71
TAIT,,,-0.11,5590000.0,
TAL,2.8,5.8,4.36,1640000000.0,11.22
TAM,,,0.05,1340000000.0,447.78
TANN,,,0.7,762020000.0,36.92
TAOM,,,0.11,185400000.0,45.5
TAP,1.28,2.4,3.14,10010000000.0,17.38
TARO,,,5.95,3540000000.0,13.28
TASR,,,0.29,778710000.0,52.23
TAST,,,-1.05,126440000.0,
TATT,,,0.53,68400000.0,14.78
TAX,,,1.28,281110000.0,15.8
TAXI,0.88,5.7,1.18,335870000.0,13.11
TAYC,,,1.81,668710000.0,12.77
TAYCO,,,1.81,768410000.0,14.67
TAYD,,,0.64,27570000.0,12.93
TBAC,,,-2.69,2940000.0,
TBBK,,,0.63,636150000.0,26.88
TBI,,,0.93,1030000000.0,27.35
TBNK,0.52,2.3,1.45,219170000.0,15.56
TBOW,,,0.14,38650000.0,7.5
TC,,,-3.25,579510000.0,
TCAP,2.16,7.2,2.63,832690000.0,11.47
TCB,0.2,1.3,0.75,2550000000.0,20.68
TCBI,,,2.81,2250000000.0,19.56
TCBIL,,,2.81,914870000.0,7.96
TCBIP,,,2.81,908370000.0,7.9
TCBK,0.44,1.9,1.52,384220000.0,15.71
TCC,,,2.63,707390000.0,9.75
TCCO,,,-0.9,12500000.0,
TCFC,0.4,1.9,2.07,62080000.0,9.84
TCI,,,0.17,74880000.0,53.29
TCK,0.88,3.1,1.18,16370000000.000002,24.16
TCO,2.0,2.9,1.54,4290000000.0,44.14
TCP,3.24,6.4,2.11,3170000000.0,24.08
TD,3.29,3.7,7.02,83000000000.0,12.86
TDA,,,1.32,2270000000.0,15.87
TDC,,,2.26,7480000000.0,20.28
TDE,,,1.32,2640000000.0,18.44
TDG,,,4.24,7630000000.0,34.21
TDI,,,1.33,2630000000.0,18.29
TDIV,,,14.0,,
TDJ,,,1.32,2710000000.0,18.94
TDS,0.51,1.7,1.32,3400000000.0,23.77
TDW,1.0,1.7,2.99,3030000000.0,20.56
TDY,,,4.65,3450000000.0,19.48
TE,0.88,5.0,0.85,3810000000.0,20.77
TEAR,,,-1.01,360450000.0,
TECD,,,5.48,1930000000.0,9.31
TECH,1.2,1.4,3.05,3220000000.0,28.68
TECUA,,,-1.57,156330000.0,
TECUB,,,-1.57,147460000.0,
TEF,0.75,4.3,1.13,79830000000.0,15.66
TEG,2.72,4.6,3.97,4660000000.0,14.85
TEL,1.0,1.9,3.02,21990000000.0,17.62
TELK,,,-2.74,5470000.0,
TEN,,,4.51,3330000000.0,12.08
TEO,,,3.09,3620000000.0,5.97
TEP,1.19,4.9,-0.12,1010000000.0,
TER,,,0.54,3300000000.0,32.21
TESO,,,1.05,669660000.0,16.33
TESS,0.72,2.1,2.06,279020000.0,16.59
TEU,0.48,12.5,0.45,95600000.0,8.44
TEVA,1.09,2.6,0.49,34670000000.0,84.25
TEX,,,0.91,3970000000.0,39.16
TFCO,,,0.5,21500000.0,10.04
TFM,,,1.43,2510000000.0,36.36
TFSL,,,0.14,3740000000.0,90.99
TFX,1.36,1.6,2.87,3570000000.0,30.17
TG,0.28,0.9,0.73,954020000.0,40.83
TGA,,,0.89,685740000.0,10.38
TGE,0.14,1.8,0.35,163870000.0,21.74
TGH,1.88,4.7,3.76,2240000000.0,10.57
TGI,0.16,0.2,5.71,3710000000.0,12.78
TGP,2.7,6.6,2.36,2830000000.0,17.17
TGS,0.07,2.9,0.21,358370000.0,10.76
TGT,1.72,2.4,4.26,40950000000.0,15.24
TGTX,,,-0.81,121460000.0,
TGX,,,0.01,64480000.00000001,200.0
THC,,,-0.49,4590000000.0,
THFF,0.96,2.8,2.32,455370000.0,14.75
THG,1.32,2.2,2.33,2600000000.0,25.49
